,Date,edf_close,edf_pct0,edf_vol,tte_close,tte_pct0,tte_vol,detrended_edf_close,detrended_tte_close
240,2009-12-17,40.0,-0.00024999999999997247,1220.0,61.889999,-0.014057182324401118,1804.2,9.85,6.32
241,2009-12-18,39.99,0.011752938234558696,2230.0,61.02,0.025729269092100937,2145.3,9.84,5.45
242,2009-12-21,40.46,0.004448838358872997,1140.0,62.59,0.01597699312989298,1595.0,10.32,7.02
243,2009-12-22,40.64,0.005167322834645605,804.12,63.59,0.009278188394401754,1580.8,10.51,8.03
244,2009-12-23,40.85,0.0014687882496939864,537.28,64.18,0.00794643191025246,1190.6,10.73,8.62
245,2009-12-24,40.91,0.012221950623319433,197.24,64.690002,0.0072654503859808095,413.0,10.8,9.13
246,2009-12-28,41.41,0.008452064718666996,546.78,65.160004,-0.0013812767721747,804.9,11.31,9.6
247,2009-12-29,41.76,-0.0059865900383141435,642.19,65.07,-0.005378807438143451,1111.7,11.66,9.52
248,2009-12-30,41.51,0.0012045290291498034,428.26,64.720001,-0.01050679835434476,837.4,11.42,9.17
249,2009-12-31,41.56,0.00048123195380167516,233.21,64.040001,0.02873197956383544,481.9,11.48,8.49
250,2010-01-04,41.58,0.0019240019240018835,658.98,65.879997,0.0022768974928764063,1805.1,11.51,10.33
251,2010-01-05,41.66,0.001680268843014865,599.11,66.029999,-0.0003028471952574163,1299.5,11.6,10.49
252,2010-01-06,41.73,-0.013419602204648773,698.28,66.010002,-0.0022723980526466736,1561.1,11.68,10.47
253,2010-01-07,41.17,0.023560845275686138,908.42,65.860001,0.006073504311061351,1074.9,11.13,10.32
254,2010-01-08,42.14,-0.0018984337921215122,1170.0,66.260002,0.014941110324747653,1284.3,12.1,10.72
255,2010-01-11,42.06,-0.001188777936281582,926.35,67.25,-0.017546468401487103,1245.7,12.03,11.72
256,2010-01-12,42.01,-0.0076172339919067245,1240.0,66.07,-0.004843347964280209,926.9,11.99,10.54
257,2010-01-13,41.69,-0.013432477812424959,1080.0,65.75,-0.009885961977186275,1414.3,11.68,10.22
258,2010-01-14,41.13,-0.011427182105519185,1020.0,65.099998,-0.02596003151950943,1234.4,11.13,9.57
259,2010-01-15,40.66,0.006148548942449539,1570.0,63.41,0.023497902539031834,2286.8,10.67,7.89
260,2010-01-19,41.39,0.015945880647499244,1890.0,64.900002,-0.02927583885128382,1409.4,11.4,9.38
261,2010-01-20,42.05,-0.011177170035671757,2860.0,63.0,-0.0269841428571429,1908.6,12.07,7.48
262,2010-01-21,41.58,-0.01370851370851367,1510.0,61.299999,-0.019086427717559973,2609.2,11.61,5.78
263,2010-01-22,41.01,-0.013411363082175054,1710.0,60.130001,0.004822833779763336,1919.7,11.05,4.62
264,2010-01-25,40.46,-0.0071675729115174835,1580.0,60.419998,-0.004799685693468558,1242.9,10.51,4.91
265,2010-01-26,40.17,-0.010704505850136936,1490.0,60.130001,-0.007650141233159102,1558.4,10.23,4.62
266,2010-01-27,39.74,-0.020885757423251272,1150.0,59.669998,-0.02765205388476799,2078.3,9.8,4.16
267,2010-01-28,38.91,0.0030840400925213896,1590.0,58.02,-0.007411237504308832,2874.8,8.98,2.52
268,2010-01-29,39.03,0.007430181911350253,1150.0,57.59,0.02413613474561549,2818.4,9.11,2.09
269,2010-02-01,39.32,0.0012716174974567451,1060.0,58.98,0.008307917938284337,1514.2,9.41,3.48
270,2010-02-02,39.37,-0.0035560071120142034,748.32,59.470001,-0.010089154025741509,1718.8,9.47,3.97
271,2010-02-03,39.23,-0.024471068060157863,738.55,58.869999,-0.033463513393299005,1254.1,9.34,3.38
272,2010-02-04,38.27,-0.01698458322445795,1530.0,56.900002,-0.027592266165473944,2750.5,8.39,1.41
273,2010-02-05,37.62,0.0074428495481126955,1880.0,55.330002,-0.002891812655275161,5483.1,7.74,-0.16
274,2010-02-08,37.9,0.0071240105540897325,1090.0,55.169998,0.015588200673851693,2537.0,8.03,-0.32
275,2010-02-09,38.17,0.004715745349751055,1900.0,56.029999,-0.0003569694870062534,3154.3,8.31,0.55
276,2010-02-10,38.35,0.007301173402868288,1630.0,56.009998,0.025174076956760327,3440.6,8.5,0.53
277,2010-02-11,38.63,0.011131245146259294,3190.0,57.419998,-0.008359439510952305,2927.7,8.79,1.94
278,2010-02-12,39.06,0.0020481310803890374,2260.0,56.939999,0.02757286665916525,5419.4,9.23,1.46
279,2010-02-16,39.38,-0.009141696292534252,873.94,58.509998,-0.005298188524976544,3466.9,9.55,3.04
280,2010-02-17,39.02,-0.017170681701691448,1470.0,58.200001,0.009450154476801531,2057.6,9.2,2.73
281,2010-02-18,38.35,-0.005997392438070515,2750.0,58.75,-0.008510638297872353,1734.9,8.54,3.28
282,2010-02-19,38.12,-0.0031479538300104304,2420.0,58.25,-0.0032617854077253705,2993.8,8.32,2.78
283,2010-02-22,38.0,-0.01473684210526327,1210.0,58.060001,-0.024629692996388286,2350.2,8.21,2.6
284,2010-02-23,37.44,0.00427350427350448,1900.0,56.630001,-0.00370833473939014,2609.0,7.66,1.17
285,2010-02-24,37.6,-0.025265957446808596,1290.0,56.419998,-0.018433127204293798,3399.9,7.82,0.96
286,2010-02-25,36.65,0.004365620736698661,1760.0,55.380001,0.005055958738606758,4412.3,6.88,-0.08
287,2010-02-26,36.81,0.005433306166802376,1580.0,55.66,0.005389849083722753,2581.5,7.05,0.21
288,2010-03-01,37.01,0.012429073223453102,1060.0,55.959999,0.007326662032284714,2850.5,7.26,0.51
289,2010-03-02,37.47,0.008006405124099336,1440.0,56.369999,0.008869966451480638,1429.4,7.73,0.92
290,2010-03-03,37.77,-0.004236166269526165,1230.0,56.869999,-0.00808860573393022,2330.1,8.04,1.42
291,2010-03-04,37.61,0.0069130550385534395,917.85,56.41,0.024818312355965322,1934.5,7.89,0.97
292,2010-03-05,37.87,0.0010562450488513786,1280.0,57.810001,-0.0032866631502047605,3104.8,8.15,2.37
293,2010-03-08,37.91,0.011342653653389823,897.61,57.619999,0.0029503992181603156,2015.8,8.2,2.18
294,2010-03-09,38.34,0.0023474178403755097,1300.0,57.790001,0.008132842911700466,2019.5,8.64,2.35
295,2010-03-10,38.43,-0.0039032006245121043,1280.0,58.259998,0.007380724592541021,2773.4,8.74,2.83
296,2010-03-11,38.28,-0.011755485893417017,971.13,58.689999,-0.004089248663984524,1852.4,8.6,3.26
297,2010-03-12,37.83,-0.012688342585249757,1400.0,58.450001,-0.006843490045449263,1923.7,8.16,3.02
298,2010-03-15,37.35,0.00829986613119127,1500.0,58.049999,0.009474573806624864,2320.9,7.68,2.62
299,2010-03-16,37.66,0.0,1880.0,58.599998,0.004607525754523056,1713.8,8.0,3.18
300,2010-03-17,37.66,0.0010621348911312722,1000.0,58.869999,-0.013419347943253723,1897.3,8.01,3.45
301,2010-03-18,37.7,0.002917771883289122,1610.0,58.080002,-0.013085433433697169,1578.7,8.06,2.66
302,2010-03-19,37.81,0.011901613329806882,3890.0,57.32,-0.00017444173063507762,1941.2,8.18,1.9
303,2010-03-22,38.26,0.006272869837950834,2730.0,57.310001,0.0036642644623230414,2441.4,8.64,1.9
304,2010-03-23,38.5,0.002337662337662527,1670.0,57.52,-0.017906780250347865,2218.6,8.88,2.11
305,2010-03-24,38.59,0.007774034724021606,1410.0,56.490002,-0.004071587747509597,2634.9,8.98,1.08
306,2010-03-25,38.89,0.0028284906145539246,1610.0,56.259998,0.014219748105927632,2207.1,9.29,0.85
307,2010-03-26,39.0,0.036410256410256414,1490.0,57.060001,0.008236908372994955,3502.4,9.41,1.66
308,2010-03-29,40.42,0.00915388421573482,3560.0,57.529999,0.002781157705217474,2872.4,10.84,2.13
309,2010-03-30,40.79,-0.009561166952684497,2750.0,57.689999,0.005720246242334026,1944.8,11.22,2.29
310,2010-03-31,40.4,0.00990099009900991,1540.0,58.02,0.022923095484315592,2288.4,10.84,2.62
311,2010-04-01,40.8,0.011519607843137436,1270.0,59.349998,0.009098584973836088,1773.8,11.24,3.96
312,2010-04-06,41.27,-0.009692270414344728,1570.0,59.59,-0.0226547742909885,2117.1,11.72,4.2
313,2010-04-07,40.87,-0.010276486420357056,1340.0,58.240002,0.00532275050402653,3997.6,11.33,2.85
314,2010-04-08,40.45,0.029913473423980097,1030.0,58.549999,0.02152010284406658,2421.9,10.92,3.16
315,2010-04-09,41.66,0.00384061449831985,2120.0,59.810001,-0.005015933706471576,1654.8,12.14,4.42
316,2010-04-12,41.82,-0.006456241032998689,1490.0,59.509998,-0.008906032898875371,1602.1,12.31,4.13
317,2010-04-13,41.55,0.006979542719615095,985.64,58.98,0.007799237029501693,2098.4,12.04,3.6
318,2010-04-14,41.84,-0.005258126195028856,1290.0,59.439999,-0.0005046938173737248,1446.2,12.34,4.06
319,2010-04-15,41.62,-0.0033637674195098333,1310.0,59.41,-0.019525332435616827,1268.8,12.13,4.03
320,2010-04-16,41.48,-0.0016875602700096026,2110.0,58.25,-0.0027467811158797817,2526.1,12.0,2.88
321,2010-04-19,41.41,0.013040328423086445,906.54,58.09,0.01687037355827159,1262.1,11.94,2.72
322,2010-04-20,41.95,-0.008820023837902369,997.37,59.07,-0.019976316234975422,2846.5,12.49,3.7
323,2010-04-21,41.58,-0.01611351611351619,1160.0,57.889999,-0.014682985225133782,3062.1,12.12,2.52
324,2010-04-22,40.91,-0.00928868247372272,1340.0,57.040001,0.008765778247444178,3418.1,11.46,1.68
325,2010-04-23,40.53,-0.001973846533432022,1480.0,57.540001,-0.009906152069757423,1785.2,11.09,2.18
326,2010-04-26,40.45,-0.01681087762669964,1370.0,56.970001,-0.03598390317739342,3780.8,11.02,1.61
327,2010-04-27,39.77,0.004526024641689608,1010.0,54.919998,-0.0076474511160761205,4630.4,10.35,-0.44
328,2010-04-28,39.95,-0.009011264080100112,2240.0,54.5,0.02275233027522927,6542.5,10.54,-0.85
329,2010-04-29,39.59,0.02172265723667599,1740.0,55.740002,-0.024399012400465936,3948.1,10.19,0.39
330,2010-04-30,40.45,0.013597033374536327,2370.0,54.380001,-0.005332861248016463,3828.9,11.05,-0.97
331,2010-05-03,41.0,-0.004390243902439028,1110.0,54.09,-0.041227565169162594,3892.1,11.61,-1.26
332,2010-05-04,40.82,-0.01102400783929458,2009.9999999999998,51.860001,-0.019668356736051607,5979.7,11.44,-3.48
333,2010-05-05,40.37,-0.02155065642804055,2330.0,50.84,-0.04169942958300554,6417.9,11.0,-4.5
334,2010-05-06,39.5,-0.05594936708860765,2360.0,48.720001,-0.020730746700928893,10719.0,10.14,-6.62
335,2010-05-07,37.29,0.024135156878519748,3740.0,47.709999,0.07859987588765205,10663.1,7.94,-7.63
336,2010-05-10,38.19,0.0036658811207122,4610.0,51.459999,-0.018072289507817696,6305.6,8.84,-3.87
337,2010-05-11,38.33,0.003130707018001777,2930.0,50.529999,0.008905620599755082,4898.7,8.99,-4.8
338,2010-05-12,38.45,-0.004421326397919367,2250.0,50.98,-0.016477069438995517,5343.3,9.12,-4.35
339,2010-05-13,38.28,-0.04911180773249746,1730.0,50.139999,-0.04048659833439583,6387.7,8.96,-5.19
340,2010-05-14,36.4,-0.010164835164835129,2860.0,48.110001,0.0008314487459686326,11057.7,7.09,-7.21
341,2010-05-17,36.03,0.01915070774354688,2240.0,48.150002,-0.014745648401011446,8067.9,6.73,-7.17
342,2010-05-18,36.72,-0.029956427015250586,1590.0,47.439999,0.010539629227226621,5913.8,7.42,-7.88
343,2010-05-19,35.62,-0.024985962942167372,2530.0,47.939999,-0.031080476242813404,5264.8,6.33,-7.38
344,2010-05-20,34.73,-0.01065361359055561,2290.0,46.450001,0.024111926283919782,6462.8,5.45,-8.86
345,2010-05-21,34.36,0.00640279394644927,2930.0,47.57,-0.05129281059491275,5498.3,5.09,-7.74
346,2010-05-24,34.58,-0.006940427993059384,1990.0,45.130001,0.007090626920216669,5463.5,5.32,-10.18
347,2010-05-25,34.34,0.020675596971461596,2330.0,45.450001,-0.027282771676946704,8506.0,5.09,-9.86
348,2010-05-26,35.05,0.021398002853067144,3310.0,44.209999,0.08210814481131301,5107.9,5.81,-11.09
349,2010-05-27,35.8,0.006983240223463749,1790.0,47.84,-0.025292621237458235,5922.2,6.56,-7.46
350,2010-05-28,36.05,-0.006934812760055475,1850.0,46.630001,-0.020587668441182316,4657.1,6.82,-8.67
351,2010-06-01,35.97,-0.007506255212677115,1590.0,45.669998,0.033063325292898016,3839.8,6.75,-9.63
352,2010-06-02,35.7,0.016246498599439718,1350.0,47.18,0.019075922000847845,5466.1,6.49,-8.11
353,2010-06-03,36.28,-0.027839029768467416,1080.0,48.080002,-0.05886027209399869,5842.4,7.08,-7.21
354,2010-06-04,35.27,-0.014176353841791944,1800.0,45.25,-0.007734762430939179,8221.0,6.08,-10.04
355,2010-06-07,34.77,-0.03307448950244485,1430.0,44.900002,0.014699308922079712,5887.4,5.58,-10.39
356,2010-06-08,33.62,0.004461629982153603,2790.0,45.560001,-0.015364354359869381,6038.7,4.44,-9.72
357,2010-06-09,33.77,0.0008883624518802868,2080.0,44.860001,0.04123936600001432,5838.4,4.6,-10.42
358,2010-06-10,33.8,0.004437869822485396,2140.0,46.709999,0.008563519772286643,3744.7,4.64,-8.57
359,2010-06-11,33.95,0.01678939617083941,1670.0,47.110001,0.015283400227480426,3098.7,4.8,-8.17
360,2010-06-14,34.52,0.010428736964078755,1240.0,47.830002,0.03721511447981962,4098.3,5.38,-7.44
361,2010-06-15,34.88,0.01634174311926606,1380.0,49.610001,0.006853456826175108,4542.1,5.74,-5.66
362,2010-06-16,35.45,0.003102961918194591,1600.0,49.950001,0.004004023943863455,6197.6,6.32,-5.32
363,2010-06-17,35.56,0.006467941507311448,1140.0,50.150002,-0.006580298840267229,3991.5,6.44,-5.12
364,2010-06-18,35.79,0.007544006705783923,1710.0,49.82,-0.00260941389000402,4035.2,6.68,-5.44
365,2010-06-21,36.06,-0.008596783139212527,1020.0,49.689999,-0.025558483106429497,2889.2,6.96,-5.57
366,2010-06-22,35.75,-0.018461538461538418,926.89,48.419998,-0.0010326105341846858,3820.4,6.66,-6.84
367,2010-06-23,35.09,-0.031062980906241155,946.1,48.369999,-0.023361526222070106,4259.8,6.01,-6.89
368,2010-06-24,34.0,-0.03499999999999992,1540.0,47.240002,-0.0057155162694529915,3496.0,4.92,-8.01
369,2010-06-25,32.81,-0.015544041450777368,2880.0,46.970001,-0.009580604437287588,4039.0,3.74,-8.28
370,2010-06-28,32.3,-0.02941176470588225,2110.0,46.52,-0.0395528804815134,2714.9,3.24,-8.73
371,2010-06-29,31.35,0.0025518341307815273,2070.0,44.68,-0.0008952775290956838,5568.4,2.3,-10.57
372,2010-06-30,31.43,-0.02163538020999045,2370.0,44.639999,0.010080667788545439,6005.5,2.39,-10.6
373,2010-07-01,30.75,-0.004227642276422694,1800.0,45.09,0.009092925260589801,5768.3,1.72,-10.15
374,2010-07-02,30.62,-0.01143043762246898,2160.0,45.5,0.009450549450549461,3704.3,1.59,-9.74
375,2010-07-06,30.67,0.016628627323117096,1690.0,45.93,0.03331153929893316,2990.5,1.65,-9.31
376,2010-07-07,31.18,0.003527902501603508,1740.0,47.459999,0.023598883767359524,2395.0,2.17,-7.77
377,2010-07-08,31.29,-0.009268136784915226,1170.0,48.580002,0.004116858620137442,3757.1,2.29,-6.65
378,2010-07-09,31.0,0.003225806451612856,1310.0,48.779999,-0.004305022638479317,3101.9,2.01,-6.45
379,2010-07-12,31.1,0.018327974276527437,1030.0,48.57,0.01852997735227513,2151.0,2.12,-6.66
380,2010-07-13,31.67,0.000631512472371254,1500.0,49.470001,0.0028299979213664006,2351.3,2.69,-5.75
381,2010-07-14,31.69,-0.007888923950773119,1030.0,49.610001,0.016730457231799,2847.1,2.72,-5.61
382,2010-07-15,31.44,-0.03657760814249367,1520.0,50.439999,-0.028746967263024836,4590.4,2.48,-4.78
383,2010-07-16,30.29,0.005942555298778407,3060.0,48.990002,0.003061787995028098,2561.6,1.34,-6.23
384,2010-07-19,30.47,0.005251066622907752,1170.0,49.139999,0.00020356125770359945,2199.3,1.53,-6.07
385,2010-07-20,30.63,-0.0009794319294808007,1460.0,49.150002,-0.03397765884119397,2882.3,1.7,-6.06
386,2010-07-21,30.6,0.024183006535947627,1150.0,47.48,0.030539174389216495,5944.1,1.68,-7.73
387,2010-07-22,31.34,0.01659221442246328,1380.0,48.93,0.00797057020232983,3269.0,2.42,-6.28
388,2010-07-23,31.86,-0.008474576271186418,1790.0,49.32,0.008515855636658465,2943.9,2.95,-5.88
389,2010-07-26,31.59,0.02025957581513138,1230.0,49.740002,0.0036187372891540726,2373.4,2.69,-5.46
390,2010-07-27,32.23,0.006825938566553003,2160.0,49.919998,0.0,2305.2,3.34,-5.28
391,2010-07-28,32.45,0.0006163328197226203,1600.0,49.919998,0.006009675721541541,3048.4,3.57,-5.28
392,2010-07-29,32.47,0.004619648906682983,1630.0,50.220001,0.008164077893984878,3278.8,3.6,-4.97
393,2010-07-30,32.62,0.020846106683016563,2120.0,50.630001,0.04068729921613068,2506.4,3.75,-4.56
394,2010-08-02,33.3,0.0,1380.0,52.689999,0.0011387550035824034,3392.3,4.44,-2.5
395,2010-08-03,33.3,0.05495495495495506,1450.0,52.75,0.0043601895734597385,2792.5,4.45,-2.44
396,2010-08-04,35.13,-0.010247651579846306,4630.0,52.98,0.010947546243865736,3018.2,6.29,-2.2
397,2010-08-05,34.77,-0.021282714984181772,1480.0,53.560001,-0.0016803584451015041,2667.1,5.94,-1.62
398,2010-08-06,34.03,0.003820158683514485,1930.0,53.470001,0.008602936065028155,3378.1,5.21,-1.71
399,2010-08-09,34.16,-0.007318501170960223,1210.0,53.93,-0.016317467086964577,1926.0,5.34,-1.25
400,2010-08-10,33.91,-0.00855204954290767,971.43,53.049999,-0.04750235716309825,2828.3,5.1,-2.12
401,2010-08-11,33.62,-0.006543723973825077,1420.0,50.529999,-0.009103483259518708,5093.3,4.82,-4.64
402,2010-08-12,33.4,-0.0008982035928144505,1230.0,50.07,-0.0061913720790892635,3308.0,4.61,-5.1
403,2010-08-13,33.37,-0.013185495954450066,787.47,49.759998,0.0020097066724158452,2698.1,4.59,-5.41
404,2010-08-16,32.93,0.024293956878226552,795.8,49.860001,0.011833132534433854,1973.3,4.16,-5.3
405,2010-08-17,33.73,-0.017195375037058924,928.99,50.450001,-0.00455896918614529,1751.6,4.97,-4.71
406,2010-08-18,33.15,-0.02714932126696823,1160.0,50.220001,-0.028076463001265206,1567.2,4.39,-4.94
407,2010-08-19,32.25,-0.006201550387596955,1710.0,48.810001,-0.014136488134880332,2960.9,3.5,-6.35
408,2010-08-20,32.05,-0.007800312012480437,1570.0,48.119999,-0.001454696622084306,2416.9,3.31,-7.03
409,2010-08-23,31.8,-0.0009433962264151496,1200.0,48.049999,-0.0181061190032491,2305.4,3.07,-7.1
410,2010-08-24,31.77,-0.009128108278249947,1160.0,47.18,-0.005510852055955917,3756.5,3.05,-7.97
411,2010-08-25,31.48,0.004447268106734459,1320.0,46.919998,-0.005967583374577257,3414.2,2.77,-8.23
412,2010-08-26,31.62,0.013598987982289534,975.74,46.639999,0.01779592662512708,2609.8,2.91,-8.5
413,2010-08-27,32.05,-0.0028081123244928508,1110.0,47.470001,-0.025489845681696988,2935.9,3.35,-7.67
414,2010-08-30,31.96,-0.016583229036295388,372.44,46.259998,0.008430696430207218,2858.5,3.27,-8.88
415,2010-08-31,31.43,0.01590836780146354,1810.0,46.650002,0.04544475689411542,4376.2,2.75,-8.49
416,2010-09-01,31.93,0.01190103351080496,2240.0,48.77,0.009021919212630625,2959.0,3.26,-6.36
417,2010-09-02,32.31,-0.006809037449705957,1580.0,49.209999,0.01910186992688212,2030.3,3.65,-5.92
418,2010-09-03,32.09,0.025553131816765218,1620.0,50.150002,-0.03230314926009381,2429.1,3.43,-4.98
419,2010-09-07,32.83,0.0030459945172098823,1030.0,48.529999,0.011951411744310914,2609.6,4.18,-6.6
420,2010-09-08,32.93,0.003036744609778319,1050.0,49.110001,0.007330482440837338,2201.6,4.29,-6.01
421,2010-09-09,33.03,-0.00575234635180133,988.83,49.470001,0.0022235900096301275,3907.6,4.4,-5.65
422,2010-09-10,32.84,0.0009135200974419444,948.6,49.580002,0.01976601372464648,2472.4,4.22,-5.54
423,2010-09-13,32.87,-0.0018253726802553993,851.78,50.560001,0.010482574950898549,1839.7,4.26,-4.56
424,2010-09-14,32.81,-0.013410545565376575,1220.0,51.09,-0.005089019377569004,2783.7,4.21,-4.02
425,2010-09-15,32.37,-0.0129749768303985,1280.0,50.830002,-0.004328172168869937,2271.7,3.77,-4.28
426,2010-09-16,31.95,-0.009702660406885721,1240.0,50.610001,-0.025489053043093124,4953.8,3.36,-4.5
427,2010-09-17,31.64,0.0167509481668775,2430.0,49.32,0.02939983779399835,6211.7,3.06,-5.79
428,2010-09-20,32.17,0.0130556419023935,1450.0,50.77,0.005515048256844457,4042.8,3.6,-4.33
429,2010-09-21,32.59,-0.011353175820804084,1360.0,51.049999,-0.0066601372509330625,3787.7,4.03,-4.05
430,2010-09-22,32.22,-0.015207945375543042,1340.0,50.709999,-0.016564780448920957,2416.2,3.67,-4.39
431,2010-09-23,31.73,-0.0012606366214937825,1570.0,49.869999,0.02827351169587944,2509.2,3.18,-5.23
432,2010-09-24,31.69,0.0028400126222782873,1530.0,51.279999,-0.003510159974847049,3007.0,3.15,-3.81
433,2010-09-27,31.78,0.002831969792322253,1430.0,51.099998,0.010958943677453759,1696.1,3.25,-3.99
434,2010-09-28,31.87,-0.009413241292751784,1090.0,51.66,0.0015486256291135092,2709.5,3.35,-3.43
435,2010-09-29,31.57,0.0022172949002217113,1390.0,51.740002,-0.002705914081719496,2279.1,3.06,-3.35
436,2010-09-30,31.64,-0.007269279393173234,1090.0,51.599998,0.02112405120635863,3369.4,3.14,-3.48
437,2010-10-01,31.41,-0.002865329512893977,1150.0,52.689999,-0.02372366718017971,3546.7,2.91,-2.39
438,2010-10-04,31.32,0.0041507024265645676,991.02,51.439999,0.03285384978331751,3178.7,2.83,-3.64
439,2010-10-05,31.45,-0.020985691573926823,1220.0,53.130001,0.010163692637611632,4003.9,2.97,-1.95
440,2010-10-06,30.79,0.01786294251380327,4130.0,53.669998,-0.0007452394538938201,2756.3,2.32,-1.4
441,2010-10-07,31.34,0.00957243139757491,1770.0,53.630001,0.001305239580360995,2508.4,2.88,-1.44
442,2010-10-08,31.64,-0.007901390644753481,1770.0,53.700001,-0.005772849054509255,2374.7,3.19,-1.37
443,2010-10-11,31.39,-0.022300095571838097,1270.0,53.389999,-0.006368233870916562,2934.6,2.95,-1.68
444,2010-10-12,30.69,0.004235907461713984,3700.0,53.049999,0.016965165258532755,3335.0,2.25,-2.01
445,2010-10-13,30.82,0.0055158987670342885,1540.0,53.950001,0.013716366752245301,4282.5,2.39,-1.11
446,2010-10-14,30.99,-0.0061310100032268,2090.0,54.689999,0.0034741635303376928,2982.6,2.57,-0.37
447,2010-10-15,30.8,0.01006493506493511,1700.0,54.880001,0.009110787005998766,4495.4,2.39,-0.18
448,2010-10-18,31.11,-0.007393121182899365,1180.0,55.380001,-0.03611411996904801,2025.4,2.71,0.33
449,2010-10-19,30.88,-0.0012953367875647714,1310.0,53.380001,0.018920906352174915,4691.9,2.49,-1.67
450,2010-10-20,30.84,0.03242542153048,878.77,54.389999,0.0009192866504741382,2860.4,2.45,-0.66
451,2010-10-21,31.84,0.0006281407035175768,2710.0,54.439999,-0.0007346987644140102,2775.4,3.46,-0.61
452,2010-10-22,31.86,0.016949152542372836,1440.0,54.400002,-0.002941176362456832,2259.0,3.49,-0.64
453,2010-10-25,32.4,-0.0015432098765431057,1980.0,54.240002,0.0025811024122013304,3554.0,4.04,-0.8
454,2010-10-26,32.35,0.007418856259659989,1100.0,54.380001,-0.015263000822673733,2714.1,4.0,-0.66
455,2010-10-27,32.59,0.0064436943847803185,2840.0,53.549999,0.015873072191840754,2889.7,4.25,-1.49
456,2010-10-28,32.8,0.003658536585366079,1490.0,54.400002,0.0014705514165238576,2537.3,4.46,-0.63
457,2010-10-29,32.92,-0.0027339003645201476,1100.0,54.48,-0.002202624816446397,2233.7,4.59,-0.55
458,2010-11-01,32.83,-0.005178190679256844,873.87,54.360001,0.02685796492167114,3177.9,4.51,-0.67
459,2010-11-02,32.66,-0.0174525413349661,1130.0,55.82,0.005553582945180935,3251.3,4.35,0.79
460,2010-11-03,32.09,0.005609224057338658,1420.0,56.130001,0.027080010207019223,3163.1,3.79,1.11
461,2010-11-04,32.27,-0.006507592190889366,1630.0,57.650002,-0.008673026585497734,4921.5,3.98,2.63
462,2010-11-05,32.06,-0.013100436681222738,1680.0,57.150002,-0.00682421673406064,2910.9,3.78,2.13
463,2010-11-08,31.64,0.004108723135271886,1270.0,56.759998,-0.03136007862438628,3264.1,3.36,1.74
464,2010-11-09,31.77,0.021089077746301532,1560.0,54.98,-0.00036378683157500813,4039.9,3.5,-0.03
465,2010-11-10,32.44,0.0027743526510481953,2730.0,54.959999,-0.00764188514632258,3833.8,4.18,-0.05
466,2010-11-11,32.53,0.0006148170919151319,1900.0,54.540001,-0.01155117323888566,2739.0,4.28,-0.47
467,2010-11-12,32.55,0.004301075268817289,2150.0,53.91,-0.004266369875718712,4606.5,4.31,-1.1
468,2010-11-15,32.69,-0.0027531355154480908,1670.0,53.68,-0.033718349478390475,3651.0,4.46,-1.32
469,2010-11-16,32.6,0.021779141104294464,1740.0,51.869999,0.0032774629511751474,5730.0,4.37,-3.13
470,2010-11-17,33.31,0.0072050435304711336,2260.0,52.040001,0.018255207181875344,5233.4,5.09,-2.96
471,2010-11-18,33.55,0.003278688524590123,1830.0,52.990002,0.0037742402802702912,3052.4,5.34,-2.01
472,2010-11-19,33.66,-0.01426024955436711,1520.0,53.189999,-0.012596334134166831,3228.4,5.46,-1.8
473,2010-11-22,33.18,-0.013261000602772688,1410.0,52.52,-0.029702989337395236,2163.6,4.99,-2.47
474,2010-11-23,32.74,-0.0058032987171656725,2370.0,50.959999,-0.0007849489949951494,5064.8,4.56,-4.03
475,2010-11-24,32.55,0.0082949308755762,1460.0,50.919998,-0.015121681662281228,3226.3,4.37,-4.07
476,2010-11-26,32.58,-0.019030079803560418,1410.0,50.150002,-0.01714857359327726,2561.9,4.41,-4.83
477,2010-11-29,31.96,0.005319148936170359,2760.0,49.290001,-0.010549827337191453,6863.3,3.8,-5.69
478,2010-11-30,32.13,-0.0062247121070651,2320.0,48.77,0.016403526758252962,6500.1,3.98,-6.21
479,2010-12-01,31.93,-0.019730660820544865,2050.0,49.57,0.01634054871898316,5568.6,3.79,-5.41
480,2010-12-02,31.3,0.010223642172523917,4420.0,50.380001,0.019055160399857884,4340.9,3.17,-4.59
481,2010-12-03,31.62,0.006008855154965076,2170.0,51.34,0.0035060381768601268,3423.2,3.5,-3.63
482,2010-12-06,31.81,-0.0018861993083935102,2000.0,51.52,0.0038820069875775687,3561.6,3.69,-3.45
483,2010-12-07,31.75,0.0012598425196850283,1830.0,51.720001,0.0040603054126002736,5526.4,3.64,-3.25
484,2010-12-08,31.79,0.00849323686693948,1150.0,51.93,0.00519932601579054,3353.9,3.69,-3.03
485,2010-12-09,32.06,-0.0034310667498441694,1410.0,52.200001,-0.00019160919173166757,3537.1,3.97,-2.76
486,2010-12-10,31.95,-0.0040688575899843205,1140.0,52.189999,0.019160759133181715,2602.5,3.87,-2.77
487,2010-12-13,31.82,-0.006285355122564451,1890.0,53.189999,0.01128035366197322,2813.4,3.75,-1.77
488,2010-12-14,31.62,-0.000948766603415585,1670.0,53.790001,-0.019148596037393495,3159.3,3.55,-1.16
489,2010-12-15,31.59,0.006964229186451343,1250.0,52.759998,0.0036012700379555174,2235.4,3.53,-2.19
490,2010-12-16,31.81,-0.0006287331027978738,1700.0,52.950001,-0.003965986705080526,2100.5,3.76,-2.0
