,Date,edf_close,edf_pct0,edf_vol,tte_close,tte_pct0,tte_vol,detrended_edf_close,detrended_tte_close
751,2012-01-03,19.21,-0.051015096304008356,1200.0,52.470001,-0.0038117209107734196,3566.0,-6.64,-1.83
752,2012-01-04,18.23,-0.02139330773450354,2440.0,52.27,-0.020279338052420104,3252.5,-7.61,-2.03
753,2012-01-05,17.84,-0.0016816143497758729,1440.0,51.209999,-0.00898260122988881,2800.0,-7.99,-3.09
754,2012-01-06,17.81,-0.002245929253228529,885.78,50.75,0.009852216748768461,2166.7,-8.02,-3.54
755,2012-01-09,17.77,0.014068655036578503,1240.0,51.25,0.005073131707317158,2471.2,-8.05,-3.04
756,2012-01-10,18.02,0.0,1650.0,51.509998,-0.013007144748869881,2274.1,-7.79,-2.78
757,2012-01-11,18.02,0.005549389567147678,1360.0,50.84,-0.013178638867033854,2572.9,-7.78,-3.45
758,2012-01-12,18.12,-0.00938189845474624,1190.0,50.169998,-0.010763345057338891,3505.9,-7.67,-4.11
759,2012-01-13,17.95,-0.007799442896936015,1250.0,49.630001,0.027805701635992275,3921.3,-7.83,-4.65
760,2012-01-17,18.02,-0.02219755826859038,1290.0,51.009998,0.01293863998975242,2894.8,-7.75,-3.27
761,2012-01-18,17.62,-0.011350737797956811,3120.0,51.669998,0.0094832982188231,2932.4,-8.15,-2.61
762,2012-01-19,17.42,0.0005740528128586053,2630.0,52.16,-0.005751514570552119,2892.1,-8.34,-2.11
763,2012-01-20,17.43,-0.02065404475043031,2150.0,51.860001,0.004820670944452932,3791.6,-8.32,-2.41
764,2012-01-23,17.07,0.00410076157000594,2200.0,52.110001,0.008635578418046963,2031.1,-8.67,-2.16
765,2012-01-24,17.14,-0.0017502917152859565,2050.0,52.560001,0.012176559890095806,2017.5,-8.59,-1.71
766,2012-01-25,17.11,0.03214494447691418,1300.0,53.200001,-0.005263214186781662,2696.4,-8.61,-1.06
767,2012-01-26,17.66,-0.006795016987542479,1790.0,52.919998,-0.00037785337784779216,2119.6,-8.06,-1.34
768,2012-01-27,17.54,-0.022805017103762704,1450.0,52.900002,-0.004914990362382188,2173.7,-8.17,-1.36
769,2012-01-30,17.14,0.028004667444574194,1440.0,52.639999,0.006269035073499962,2126.4,-8.56,-1.62
770,2012-01-31,17.62,0.02951191827468791,2550.0,52.970001,0.006229903601474351,3533.9,-8.07,-1.28
771,2012-02-01,18.14,0.0038588754134509795,3010.0,53.299999,0.009193283474545622,2304.8,-7.54,-0.95
772,2012-02-02,18.21,0.01592531576057099,1760.0,53.790001,0.007994050790220308,3126.9,-7.46,-0.46
773,2012-02-03,18.5,-0.001621621621621716,1410.0,54.220001,-0.005164182863073075,3063.5,-7.17,-0.03
774,2012-02-06,18.47,0.008662696264212233,1280.0,53.939999,0.007601019792380814,2426.5,-7.19,-0.3
775,2012-02-07,18.63,0.004294149221685473,1280.0,54.349998,0.0020239375169803786,2157.1,-7.02,0.11
776,2012-02-08,18.71,-0.013361838588989872,1380.0,54.459999,0.0012853470673033218,1981.5,-6.93,0.22
777,2012-02-09,18.46,-0.02600216684723733,1540.0,54.529999,-0.016137851020316285,2325.3,-7.17,0.29
778,2012-02-10,17.98,0.026696329254727535,1850.0,53.650002,0.009506020148890126,2105.5,-7.64,-0.58
779,2012-02-13,18.46,0.008125677139761533,1710.0,54.16,-0.003692780649926064,2113.8,-7.15,-0.07
780,2012-02-14,18.61,0.0037614185921548415,1480.0,53.959999,-0.010007431616149698,2136.3,-7.0,-0.27
781,2012-02-15,18.68,-0.014989293361884481,1380.0,53.419998,0.01946838335710921,2155.6,-6.92,-0.81
782,2012-02-16,18.4,0.026630434782608736,2830.0,54.459999,0.011384557682419194,2280.7,-7.19,0.24
783,2012-02-17,18.89,0.009528851244044345,1940.0,55.080002,0.0029048655444856575,4734.3,-6.69,0.86
784,2012-02-21,19.07,-0.012060828526481382,1050.0,55.240002,0.00018099202820454074,4212.7,-6.5,1.02
785,2012-02-22,18.84,-0.015392781316348136,1030.0,55.25,0.015746588235294068,3276.9,-6.72,1.03
786,2012-02-23,18.55,0.0021563342318058343,1440.0,56.119999,0.006058446294697983,3401.8,-7.01,1.91
787,2012-02-24,18.59,0.0016137708445400634,817.0,56.459999,-0.004073662842254189,2329.4,-6.96,2.25
788,2012-02-27,18.62,-0.0026852846401719255,996.93,56.23,0.0046239018317624225,2666.1,-6.92,2.02
789,2012-02-28,18.57,0.007539041464728058,973.74,56.490002,-0.0074349793791828045,2548.7,-6.96,2.28
790,2012-02-29,18.71,0.014430785676109004,1110.0,56.07,0.01319780631353673,2903.0,-6.81,1.87
791,2012-03-01,18.98,0.03266596417281353,1190.0,56.810001,-0.010033427036905018,2641.4,-6.53,2.61
792,2012-03-02,19.6,-0.010714285714285787,1920.0,56.240002,0.0010668029492602038,3220.9,-5.91,2.04
793,2012-03-05,19.39,-0.038679731820526086,979.31,56.299999,-0.030372984553694193,1984.6,-6.11,2.1
794,2012-03-06,18.64,-0.019849785407725418,2230.0,54.59,-0.0014655065030225733,3216.3,-6.85,0.4
795,2012-03-07,18.27,0.009852216748768461,1410.0,54.509998,0.02623373789153316,5137.2,-7.21,0.32
796,2012-03-08,18.45,0.0005420054200542257,1420.0,55.939999,-0.010010690203980932,2328.8,-7.02,1.75
